,sp500_Close,sp500_Volume,vix_Close,vix_Volume,dji_Close,dji_Volume,ndx_Close,ndx_Volume,n255_Close,n255_Volume,ftse_Close,ftse_Volume,hsi_Close,hsi_Volume,n100_Close,n100_Volume,Overall EMV Tracker,infectious_daily_infect_emv_index,GPR,trade_US Trade Policy Uncertainty,trade_Japanese Trade Policy Uncertainty,trade_Trade Policy EMV Fraction
2000-01-01,1282.3871743668171,2913706461.701564,20.942456924728333,0.0,11474.611495629473,213522637.1587596,2089.2357074916513,1897905862.70872,12302.525334774062,106596.46547036433,5593.419971866292,1218398455.983146,17641.351536132614,1115711847.4695535,747.6184820607721,177154379.73395932,21.256181271870933,1.05,40.63480550560224,52.832238113884586,93.8389223540918,0.020573523936496762
2000-01-02,1282.3871743668171,2913706461.701564,20.942456924728333,0.0,11474.611495629473,213522637.1587596,2089.2357074916513,1897905862.70872,12302.525334774062,106596.46547036433,5593.419971866292,1218398455.983146,17641.351536132614,1115711847.4695535,747.6184820607721,177154379.73395932,21.256181271870933,2.62,92.18438904119077,52.832238113884586,93.8389223540918,0.020573523936496762
2000-01-03,1455.219971,931800000.0,24.209999,0.0,11357.509766,169750000.0,3790.550049,1510070000.0,12302.525334774062,106596.46547036433,5593.419971866292,1218398455.983146,17369.630859,0.0,996.77002,0.0,21.256181271870933,0.0,92.18438904119077,52.832238113884586,93.8389223540918,0.020573523936496762
2000-01-04,1399.420044,1009000000.0,27.01,0.0,10997.929688,178420000.0,3546.199951,1511840000.0,19002.859375,0.0,6665.899902,633449000.0,17072.820313,0.0,955.969971,0.0,21.256181271870933,0.99,92.18438904119077,52.832238113884586,93.8389223540918,0.020573523936496762
2000-01-05,1402.109985,1085500000.0,26.41,0.0,11122.650391,203190000.0,3507.310059000001,1735670000.0,18542.550781,0.0,6535.899902,670234000.0,15846.719727000003,0.0,930.26001,0.0,21.256181271870933,0.0,92.18438904119077,52.832238113884586,93.8389223540918,0.020573523936496762
2000-01-06,1403.449951,1092300000.0,25.73,0.0,11253.259766,176550000.0,3340.810059,1598320000.0,18168.269531,0.0,6447.200195,785532000.0,15153.230469,0.0,922.460022,0.0,21.256181271870933,0.0,92.18438904119077,52.832238113884586,93.8389223540918,0.020573523936496762
2000-01-07,1441.469971,1225200000.0,21.719999,0.0,11522.55957,184900000.0,3529.600098,1634930000.0,18193.410156,0.0,6504.799805,888306000.0,15405.629883,0.0,943.880005,0.0,21.256181271870933,0.0,92.18438904119077,52.832238113884586,93.8389223540918,0.020573523936496762
2000-01-08,1282.3871743668171,2913706461.701564,20.942456924728333,0.0,11474.611495629473,213522637.1587596,2089.2357074916513,1897905862.70872,12302.525334774062,106596.46547036433,5593.419971866292,1218398455.983146,17641.351536132614,1115711847.4695535,747.6184820607721,177154379.73395932,21.256181271870933,0.0,92.18438904119077,52.832238113884586,93.8389223540918,0.020573523936496762
2000-01-09,1282.3871743668171,2913706461.701564,20.942456924728333,0.0,11474.611495629473,213522637.1587596,2089.2357074916513,1897905862.70872,12302.525334774062,106596.46547036433,5593.419971866292,1218398455.983146,17641.351536132614,1115711847.4695535,747.6184820607721,177154379.73395932,21.256181271870933,0.78,92.18438904119077,52.832238113884586,93.8389223540918,0.020573523936496762
2000-01-10,1457.599976,1064800000.0,21.709999,0.0,11572.200195,168180000.0,3717.409912,1691710000.0,12302.525334774062,106596.46547036433,6607.700195,735455000.0,15848.150391,0.0,960.219971,0.0,21.256181271870933,0.0,92.18438904119077,52.832238113884586,93.8389223540918,0.020573523936496762
2000-01-11,1438.560059,1014000000.0,22.5,0.0,11511.080078,177300000.0,3544.350098,1694460000.0,18850.919922,0.0,6518.899902,863011000.0,15862.099609,0.0,954.059998,0.0,21.256181271870933,0.0,92.18438904119077,52.832238113884586,93.8389223540918,0.020573523936496762
2000-01-12,1432.25,974600000.0,22.84,0.0,11551.099609,194060000.0,3478.139893,1525900000.0,18677.419922,0.0,6532.799805,779904000.0,15714.200195,0.0,946.830017,0.0,21.256181271870933,0.0,92.18438904119077,52.832238113884586,93.8389223540918,0.020573523936496762
2000-01-13,1449.680054,1030400000.0,21.709999,0.0,11582.429688,174910000.0,3612.080078,1476970000.0,18833.289063,0.0,6531.5,865831000.0,15633.959961000002,0.0,951.820007,0.0,21.256181271870933,0.72,92.18438904119077,52.832238113884586,93.8389223540918,0.020573523936496762
2000-01-14,1465.150024,1085900000.0,19.66,0.0,11722.980469,266830000.0,3704.73999,1656630000.0,18956.550781,0.0,6658.200195,1098626000.0,15542.230469,0.0,973.859985,0.0,21.256181271870933,0.0,92.18438904119077,52.832238113884586,93.8389223540918,0.020573523936496762
2000-01-15,1282.3871743668171,2913706461.701564,20.942456924728333,0.0,11474.611495629473,213522637.1587596,2089.2357074916513,1897905862.70872,12302.525334774062,106596.46547036433,5593.419971866292,1218398455.983146,17641.351536132614,1115711847.4695535,747.6184820607721,177154379.73395932,21.256181271870933,0.0,92.18438904119077,52.832238113884586,93.8389223540918,0.020573523936496762
2000-01-16,1282.3871743668171,2913706461.701564,20.942456924728333,0.0,11474.611495629473,213522637.1587596,2089.2357074916513,1897905862.70872,12302.525334774062,106596.46547036433,5593.419971866292,1218398455.983146,17641.351536132614,1115711847.4695535,747.6184820607721,177154379.73395932,21.256181271870933,0.78,92.18438904119077,52.832238113884586,93.8389223540918,0.020573523936496762
2000-01-17,1282.3871743668171,2913706461.701564,20.942456924728333,0.0,11474.611495629473,213522637.1587596,2089.2357074916513,1897905862.70872,19437.230469,0.0,6669.5,923472000.0,15574.55957,0.0,979.960022,0.0,21.256181271870933,0.0,92.18438904119077,52.832238113884586,93.8389223540918,0.020573523936496762
2000-01-18,1455.140015,1056700000.0,21.5,0.0,11560.719727,200220000.0,3757.780029,1585230000.0,19196.570313,0.0,6504.600098,854700000.0,15789.200195,0.0,952.590027,0.0,21.256181271870933,0.0,92.18438904119077,52.832238113884586,93.8389223540918,0.020573523936496762
2000-01-19,1455.900024,1087800000.0,21.719999,0.0,11489.360352,193090000.0,3790.889893,1652210000.0,18897.75,0.0,6445.5,863686000.0,15275.339844,0.0,951.26001,0.0,21.256181271870933,0.0,92.18438904119077,52.832238113884586,93.8389223540918,0.020573523936496762
2000-01-20,1445.569946,1100700000.0,21.75,0.0,11351.299805,191230000.0,3841.73999,1851300000.0,19008.009766,0.0,6348.700195,1008169000.0,15215.30957,0.0,955.409973,0.0,21.256181271870933,0.0,92.18438904119077,52.832238113884586,93.8389223540918,0.020573523936496762
2000-01-21,1441.359985,1209800000.0,20.82,0.0,11251.709961,205840000.0,3849.959961,1923680000.0,18878.089844,0.0,6346.299805,1007934000.0,15108.410156,0.0,951.51001,0.0,21.256181271870933,0.0,92.18438904119077,52.832238113884586,93.8389223540918,0.020573523936496762
2000-01-22,1282.3871743668171,2913706461.701564,20.942456924728333,0.0,11474.611495629473,213522637.1587596,2089.2357074916513,1897905862.70872,12302.525334774062,106596.46547036433,5593.419971866292,1218398455.983146,17641.351536132614,1115711847.4695535,747.6184820607721,177154379.73395932,21.256181271870933,0.0,92.18438904119077,52.832238113884586,93.8389223540918,0.020573523936496762
2000-01-23,1282.3871743668171,2913706461.701564,20.942456924728333,0.0,11474.611495629473,213522637.1587596,2089.2357074916513,1897905862.70872,12302.525334774062,106596.46547036433,5593.419971866292,1218398455.983146,17641.351536132614,1115711847.4695535,747.6184820607721,177154379.73395932,21.256181271870933,0.77,92.18438904119077,52.832238113884586,93.8389223540918,0.020573523936496762
2000-01-24,1401.530029,1115800000.0,24.07,0.0,11008.169922,202740000.0,3660.959961,1989050000.0,19056.710938,0.0,6379.799805,672107000.0,15167.549805,0.0,956.609985,0.0,21.256181271870933,0.0,92.18438904119077,52.832238113884586,93.8389223540918,0.020573523936496762
2000-01-25,1410.030029,1073700000.0,23.02,0.0,11029.889648,209230000.0,3759.110107,1743630000.0,18895.529297,0.0,6274.100098,805330000.0,15103.040038999998,0.0,943.880005,0.0,21.256181271870933,0.91,92.18438904119077,52.832238113884586,93.8389223540918,0.020573523936496762
2000-01-26,1404.089966,1117300000.0,23.030001,0.0,11032.990234,188840000.0,3621.209961,1717000000.0,19111.189453,0.0,6375.600098,1021822000.0,15427.719727000003,0.0,946.200012,0.0,21.256181271870933,0.78,92.18438904119077,52.832238113884586,93.8389223540918,0.020573523936496762
