,0
0,-0.9966348483104288
1,1.8250533239327766
2,0.5736530324590557
3,2.5098594690732297
4,0.14358954879876995
5,0.6391589511556983
6,0.121383735418094
7,0.3136191146743521
8,-0.2931105654364381
9,0.8039218978339255
10,0.37913957232040674
11,4.3827922763109015
12,1.5651201776823342
13,1.6305983027611357
14,2.699596630288214
15,3.687188369700252
16,1.7695606876303094
17,1.4980379117537184
18,2.3776969622448467
19,2.572748848174329
20,1.1232364428981727
21,0.7698952631250666
22,1.9464891633025716
23,1.0067496345769644
24,2.101881565135171
25,-0.2061351875971169
26,2.041118349226628
27,1.9759437383404133
28,2.1230029559628285
29,1.0954945874051398
30,0.8001334888520437
31,-0.4900353028994656
32,-2.504055760124274
33,0.4621889422568091
34,-0.08701490359166886
35,-0.6901933304805674
36,-2.102646658169586
37,-2.4113549216405517
38,0.15254100595186126
39,0.2838804018928729
40,-2.4259015919805798
41,-1.274252363175
42,-1.4817399229621695
43,-3.6861075518768702
44,-1.7791134238143278
45,0.9296217016782191
46,-2.6934585759205874
47,-2.6139561971702046
48,-2.042346056707604
49,-2.303176236776101
50,-1.2767328952224113
51,-2.2407400650846108
52,-1.9917857417119964
53,-2.86824667240469
54,-0.6966350221485976
55,-2.2234631647072223
56,0.5038817177254293
57,-1.336188091197112
58,-0.8013070340501595
59,0.09260618513064944
60,0.6639719031246054
61,-0.03590110028666277
62,-2.534850654814719
63,0.17351011273091443
64,2.2711236911809385
65,1.1335471487977729
66,1.744622457919004
67,2.354451515950643
68,1.969232715470112
69,0.9691784653412143
70,1.6701244113412672
71,2.087347955564043
72,2.3728837297810714
73,0.7349713835542414
74,2.769830504967833
75,2.78415600127182
76,3.792802012459461
77,2.9940388683558794
78,2.0565519767785054
79,3.2304963876352506
80,2.506993548702255
81,2.9185099236496956
82,1.9672358722539902
83,0.6662868481922448
84,1.3126500520280713
85,1.4132878171623862
86,1.5303534721957162
87,3.0375159360196884
88,3.5781679826062556
89,2.7208273137582126
90,-0.5940147835017392
91,2.7384597400743758
92,0.8001908996265729
93,0.7722521478223927
94,-0.954336567198655
95,0.3921015849201334
96,-0.29376623156068316
97,-0.4074758913911636
98,-3.032646028340544
99,-1.7973031420857335
100,-0.22703378727506496
101,-1.8116679965962792
102,-0.7873211585516698
103,-1.2744354410102061
104,-2.237520063266439
105,-0.7973573116328259
106,-1.7423875225993546
107,-1.4401725390922842
108,-2.2303001232315736
109,-1.854318995666833
110,-2.7648778843382673
111,-4.558666825152946
112,-4.173738399364467
113,-1.005849367931479
114,-3.4239655282368027
115,0.5532626219383969
116,1.2904622915727206
117,-1.52771214832589
118,-0.9087110549331077
119,-0.9203080027038206
120,-0.3040803257971071
121,-1.393109203807428
122,-0.1918618618684037
123,0.04855211455374853
124,-0.5901615177917594
125,0.4038750915780842
126,-0.8586338015399508
127,0.6666375780015816
128,1.1760422161093738
129,1.1915552360526855
130,-1.5874912132010024
131,2.2738337753042854
132,1.241393012144836
133,1.813723618338193
134,3.24310920062785
135,0.40116543068588406
136,2.422450473611505
137,1.9285440787584074
138,2.3806306450951427
139,1.5498258663236495
140,1.2385114292358033
141,4.299166329338318
142,2.633042426753316
143,2.24696146823889
144,2.5910551591352053
145,-0.17093322155861235
146,2.7804513996389284
147,3.0505392084476926
148,0.882560287595819
149,2.9220717814121544
150,2.502524737542413
151,1.0021836350622344
152,2.188434904232578
153,0.5418215317899314
154,1.9797850854190595
155,1.0647130955884823
156,0.21422219796901817
157,2.015395589620115
158,-0.8335666190495865
159,1.5127619977494664
160,-1.6357550174017133
161,-1.0545957508778463
162,1.0496175342594563
163,0.7591863188024643
164,-0.9141871064246587
165,-3.360031663848286
166,-1.8245800742760052
167,-0.8559679943835146
168,-1.064484208146851
169,-2.4842603965800305
170,-0.8913696362909211
171,-0.7323153359735424
172,-2.5927636850146323
173,-3.0155498725411265
174,-0.15896885416621376
175,-1.0930178597854936
176,-1.2336518054709116
177,-0.43383881168404503
178,-1.9092996616656068
179,-1.9714937659125464
180,-3.506385914308697
181,-1.66263859816931
182,-0.09560613188486511
183,-1.1092450808557222
184,-1.5872625862159793
185,-0.09065124066515118
186,-1.196212257120143
187,0.45145468889935764
188,1.8925574202566846
189,0.23419676034332587
190,-0.7949605575416587
191,-0.1853388587791111
192,1.5638500461989748
193,2.6371276857926116
194,-0.22513536115592658
195,0.2550822021527799
196,0.8648218325951633
197,1.8052069672410416
198,1.5326580256875322
199,3.4918797363867196
200,2.8871308833618254
201,1.7812068710153799
202,2.5966939851736717
203,2.8136008094763447
204,1.0459327882179728
205,1.3601032404210076
206,2.3298637551843933
207,2.080663232691868
208,2.1827450318080857
209,0.505874562462161
210,2.6299920610096312
211,2.055336193556447
212,2.152085928451905
213,0.5003573961771907
214,-0.2454127135368529
215,1.925430468874643
216,0.9240694459000087
217,2.2837374650492475
218,-0.011633743928317175
219,0.2652791543484287
220,0.6692131995798771
221,-0.46811215785614735
222,0.30951752863528886
223,0.854759437271269
224,0.7042074890262681
225,-2.192240058448707
226,-1.2873972570336738
227,-0.7314866602696412
228,-0.6154058894604252
229,-1.4370002177416394
230,-2.353019864699364
231,-0.5741491631101401
232,-2.5650713710973383
233,-0.6626802743176079
234,-3.0386413864751187
235,-2.5028601607538183
236,-0.4922935996185174
237,-3.150342542902865
238,-2.7118143809027497
239,0.2594885475529287
240,-1.9051467569890854
241,-1.4523492586913016
242,-0.3968942674773954
243,-0.7378295939788463
244,-2.423475856706985
245,-0.5195834402720411
246,-0.8086422768284314
247,1.0438711024805283
248,-0.5317774816534034
249,-0.8582960292110138
250,-0.07814864392461848
251,0.3449638690927729
252,-0.20824498628760135
253,0.10207416254853036
254,1.9039611156726188
255,2.972858379766026
256,0.5876612496060707
257,1.0880159787868373
258,1.0617348239161206
259,0.29930722282473665
260,1.4063100449367887
261,2.18087693074302
262,1.6746039401384618
263,1.7023019990202863
264,3.1099962151774125
265,2.045442552634206
266,2.340233973763404
267,0.4792098365738151
268,3.510086776658127
269,2.5165442036683685
270,1.996255262135234
271,2.157263961860395
272,2.0053295349692664
273,1.9564758397228552
274,0.19829095570535205
275,1.0025300647172073
276,1.0977817660921987
277,2.028932299030036
278,-0.515758502925881
279,0.13994619033325217
280,0.0679696862381407
281,1.2714214707992861
282,-0.5138126102548624
283,0.2917570837129512
284,-0.5038732341812409
285,-1.2674596422528153
286,-3.150502811489346
287,-0.5365444504793297
288,-1.374405602528009
289,-0.5489634200182704
290,-1.1531612381624985
291,-2.2087028476074213
292,-1.219464389620642
293,-1.8872640576688642
294,-0.9788959945474005
295,-2.6239151565177883
296,-0.3957278548191585
297,-1.626689133935026
298,-1.7857088708745772
299,-2.8291663539613543
300,-1.0147627880782135
301,-0.490211947169624
302,-2.0995864382583775
303,-1.3574104201099326
304,-2.1609663375318657
305,-2.912494323007257
306,-2.6106698573204956
