,0
0,1.7461970149082464
1,-1.7851643031355162
2,4.972790015997747
3,2.888850754222055
4,1.3513804235887936
5,3.213718879284331
6,8.743485491735381
7,10.85603307026031
8,5.923866492786235
9,12.879974474929982
10,5.963001723011627
11,7.8030927515185
12,9.63910771957082
13,8.132548378383687
14,10.752656939653477
15,11.46165021201597
16,13.89135731728531
17,8.918542497697725
18,12.514982382522751
19,13.867308979932519
20,7.745054719384063
21,9.389659216144315
22,14.500728819952649
23,9.838416018710305
24,4.918315295391135
25,1.0391503465063812
26,11.050704083628768
27,7.713732458164241
28,6.806549749987676
29,6.062742896444469
30,-1.0317943300662797
31,-0.4111512464352769
32,7.09031828275495
33,3.1124223621605687
34,-0.41721690448724935
35,-0.9949445713967489
36,6.304325159884767
37,-0.9146042335298921
38,-1.2251954226471757
39,-2.798639862910732
40,-4.75575102773416
41,-7.270969134360452
42,-4.4438035474458255
43,-7.393292515756364
44,-5.327581373561529
45,-3.424508261508632
46,-2.149687811540189
47,-5.328241966668435
48,-6.308116883046294
49,-3.8492723659949633
50,-6.249718759778794
51,-3.072391249182707
52,-4.8505303111287015
53,-0.26618532972837716
54,-3.999838017250724
55,0.8010066218011858
56,1.8787773007611528
57,1.8989722613627982
58,-0.48359667982617704
59,-4.947344413760794
60,1.296333916218419
61,6.289163514303891
62,5.649461309086172
63,6.3975245120543045
64,8.251055771507279
65,8.627815491088139
66,6.304363012363388
67,10.389139138529847
68,10.36767496108205
69,12.498812047868682
70,13.809290720950383
71,14.692689888246022
72,21.18281723832738
73,21.683148852628545
74,15.122593644285885
75,14.737875433456887
76,16.85534205685937
77,20.26772785426432
78,15.309045208793865
79,16.537327463977128
80,12.734491417784131
81,18.996193158881802
82,22.354646792023082
83,12.86704415503255
84,20.267431944788875
85,20.639824288722423
86,15.550855188809471
87,20.698441124792502
88,12.609830916492905
89,12.099085018719352
90,14.43592002480943
91,10.902384231568055
92,16.034110582550294
93,11.250907775711903
94,8.98291245143323
95,8.285912253141227
96,10.121721166654371
97,2.8333291693609333
98,5.427455333421299
99,7.6737873695957415
100,5.9273757007458565
101,3.9700867314411203
102,5.180110017558857
103,0.495992203201741
104,-3.6830609188735384
105,-1.0336481441568495
106,4.150476569238127
107,4.136777008886861
108,1.8044960030849957
109,-3.8624879699260184
110,-0.3619128492819925
111,3.840266579182284
112,3.073845873946331
113,-1.9303847205879237
114,3.105434302956393
115,1.8188289751838305
116,3.2322561581664786
117,2.5440357799086772
118,5.018309518805164
119,6.011188414059504
120,11.021710124494838
121,4.9227818817924325
122,7.856432645919264
123,7.059594040740395
124,11.803997038589468
125,10.252789363045835
126,14.658342629157337
127,16.48079810835729
128,15.98439172342687
129,14.805021551140737
130,18.85727735431368
131,26.383111167091933
132,14.210603416503663
133,23.482947547246592
134,22.339357604350354
135,20.89810908564136
136,23.150494235906837
137,24.61208929445234
138,18.40871251576842
139,25.992511575138813
140,24.2123006004747
141,24.983994080232492
142,23.932160695471914
143,29.012167722645582
144,22.743636754605543
145,25.03491302586916
146,22.22319001296125
147,20.96495353154001
148,19.73295039361724
149,17.204816154297255
150,15.751739449969644
151,18.29162762933586
152,17.698923463973017
153,19.781442004900722
154,21.45190420678911
155,18.852479315477726
156,17.049761543521996
157,14.401271676710376
158,16.397511662530114
159,15.48187563273036
160,12.239295107723413
161,7.404368376146881
162,8.987081704546062
163,9.097767269337362
164,11.913596471978508
165,10.477498957366583
166,8.169186093685921
167,9.846189218858612
168,8.67181413797094
169,14.261406082040999
170,8.043573593799533
171,6.271244191439354
172,7.994172729178656
173,5.447014928668043
174,7.332496060498594
175,8.169371222767229
176,14.088388794361702
177,8.984785370738809
178,6.369558544789239
179,8.381302772715038
180,13.84406397587686
181,17.56983915546239
182,12.37343138706545
183,15.541989730600221
184,20.17012704244502
185,13.436611516623532
186,17.194576917545046
187,21.233681277685843
188,13.389225248833293
189,18.703602271305716
190,23.997374429180333
191,18.4107547050656
192,22.324389188828263
193,27.781498525730587
194,24.254281592389255
195,24.658297486704612
196,25.482053810588017
197,24.895392462750088
198,26.261304141352195
199,27.73988657748779
200,34.30222468174239
201,30.310529925654393
202,29.40321297081472
203,33.916872163287884
204,32.1086425363014
205,31.11735312507615
206,28.086023121504805
207,29.257604495299997
208,27.209043500146308
209,29.5051170748738
210,32.73728624171916
211,25.497081446064893
212,35.16681321507652
213,27.17238876225375
214,28.382830315829853
215,30.47930777706464
216,26.04555557429775
217,22.161426981964393
218,22.992640719449728
219,24.71328651885124
220,20.66749782178658
221,18.71919793240027
222,22.43307238253203
223,18.318497329215443
224,19.651529830438353
225,10.353803212857429
226,16.47760871371062
227,13.45679378851078
228,19.510788421638615
229,16.337807346776653
230,13.641750595300973
231,7.932499257325986
232,16.016612572731347
233,15.397277638816547
234,11.1005222975264
235,17.215524450454836
236,10.021140757847249
237,12.957228829395921
238,12.150952359384503
239,16.18524572180632
240,13.391327787378742
241,12.631916640559831
242,18.30192484634047
243,17.789803604769244
244,13.012615985024585
245,17.534473374878246
246,18.32374984570803
247,18.980593632178394
248,25.88539197026592
249,27.210355224796068
250,33.81572959228431
251,27.47432596740459
252,25.053044547920614
253,25.34949987447507
254,30.779402301168354
255,31.730036998286415
256,36.041831937539854
257,37.007508068951665
258,34.07730224390404
259,32.45092381033412
260,31.713522624433953
261,37.90669230562641
262,32.51025904492501
263,36.902571671581335
264,34.25424512846166
265,37.66397253170351
266,35.845927928380846
267,30.278798640018945
268,34.146250831866695
269,36.84553263739529
270,41.89888804930865
271,37.086240490986334
272,35.048983409401835
273,33.84287987550182
274,36.473934686158294
275,34.04140316832654
276,36.429681238651284
277,28.548932452837867
278,34.87837537514922
279,34.272353850215495
280,26.993835355466384
281,32.603895487958646
282,29.318688027498318
283,29.690114042004435
284,29.2566127551428
285,15.309196911401306
286,21.53293758702415
287,26.172894371337662
288,28.566603664176657
289,25.441888609420566
290,22.26439006843086
291,21.817806619793487
292,24.333381849572362
293,17.25405153702483
294,22.048304519764194
295,20.39731539715478
296,16.89439396506681
297,17.94291217480388
298,24.747016556047626
299,21.986870904161634
300,21.31604903372129
301,24.995871781037025
302,26.731374278135398
303,19.49677744289866
304,20.488820410686927
305,22.930905109262827
306,23.655441879768752
307,29.88546719621996
308,27.699160428768472
309,24.38609660005463
310,32.521675409590685
311,31.495639800651333
312,30.61375500685095
313,26.80061790428244
314,33.754935965407164
315,32.1958230481937
316,35.873818730074504
317,34.25441662282822
318,29.465095663431704
319,31.937432958500363
320,33.44047774119598
321,41.61685402544533
322,44.866048490768236
323,38.042190078808105
324,46.75232856565143
325,47.76875653853121
326,48.543014529744426
327,41.014334178560475
328,39.90822542121107
329,38.300914838381715
330,40.566648554175956
331,41.885350092639584
332,47.12801239244004
333,42.71207681004968
334,45.894428794476624
335,43.27544340919257
336,38.0251746410055
337,36.60207659532337
338,39.008618683898874
339,39.18513647785831
340,38.04270202996357
341,37.53477453808662
342,33.351791310944705
343,34.93335580997616
344,32.855163681507356
345,32.82924403805324
346,35.330328748782414
347,37.34687192467941
348,26.680736128436344
349,38.8589970727788
350,32.12402477654733
351,29.766277134425504
352,27.341411034078043
353,28.083608542401166
354,28.02377388919232
355,32.23329604059059
356,23.477943035362586
357,18.02578369196533
358,18.59778646542879
359,20.06778062476289
360,22.7971437193391
361,26.70932982688415
362,23.272360398524718
363,21.6045811324757
364,20.958898093533584
365,28.635299891824996
366,26.993753329286392
367,28.7950217137789
368,22.13117684593433
